"Time","Motor"
2024-08-27 17:57:08,104 °C
2024-08-27 17:57:10,105 °C
2024-08-27 17:57:13,104 °C
2024-08-27 17:57:15,105 °C
2024-08-27 17:57:25,104 °C
2024-08-27 17:57:26,105 °C
2024-08-27 17:57:29,104 °C
2024-08-27 17:57:35,105 °C
2024-08-27 17:57:36,104 °C
2024-08-27 17:57:40,105 °C
2024-08-27 17:57:43,104 °C
2024-08-27 17:57:44,105 °C
2024-08-27 17:57:46,104 °C
2024-08-27 17:57:49,105 °C
2024-08-27 17:57:51,104 °C
2024-08-27 17:57:54,105 °C
2024-08-27 17:57:56,104 °C
2024-08-27 18:02:15,104 °C
2024-08-27 18:02:19,104 °C
2024-08-27 18:02:20,104 °C
2024-08-27 18:02:25,104 °C
2024-08-27 18:02:26,104 °C
2024-08-27 18:02:28,104 °C
2024-08-27 18:02:29,104 °C
2024-08-27 18:02:30,104 °C
2024-08-27 18:02:36,104 °C
2024-08-27 18:02:38,104 °C
2024-08-27 18:02:41,104 °C
2024-08-27 18:02:46,104 °C
2024-08-27 18:02:49,104 °C
2024-08-27 18:02:50,104 °C
2024-08-27 18:02:53,104 °C
2024-08-27 18:02:58,104 °C
2024-08-27 18:03:00,104 °C
2024-08-27 18:08:28,103 °C
2024-08-27 18:08:29,104 °C
2024-08-27 18:08:33,103 °C
2024-08-27 18:08:34,104 °C
2024-08-27 18:08:35,103 °C
2024-08-27 18:08:37,104 °C
2024-08-27 18:08:38,103 °C
2024-08-27 18:08:40,104 °C
2024-08-27 18:08:42,103 °C
2024-08-27 18:09:32,104 °C
2024-08-27 18:09:33,103 °C
2024-08-27 18:09:35,104 °C
2024-08-27 18:09:38,103 °C
2024-08-27 18:09:39,104 °C
2024-08-27 18:09:45,103 °C
2024-08-27 18:09:47,104 °C
2024-08-27 18:10:02,103 °C
2024-08-27 18:10:03,104 °C
2024-08-27 18:10:56,103 °C
2024-08-27 18:10:57,104 °C
2024-08-27 18:11:18,103 °C
2024-08-27 18:11:20,104 °C
2024-08-27 18:11:34,103 °C
2024-08-27 18:11:36,104 °C
2024-08-27 18:11:49,104 °C
2024-08-27 18:11:55,104 °C
2024-08-27 18:11:57,104 °C
2024-08-27 18:11:58,104 °C
2024-08-27 18:12:00,103 °C
2024-08-27 18:12:02,104 °C
2024-08-27 18:12:04,103 °C
2024-08-27 18:12:06,104 °C
2024-08-27 18:19:24,104 °C
2024-08-27 18:19:26,104 °C
2024-08-27 18:19:29,104 °C
2024-08-27 18:19:30,104 °C
2024-08-27 18:19:40,104 °C
2024-08-27 18:19:41,104 °C
2024-08-27 18:19:43,104 °C
2024-08-27 18:19:44,104 °C
2024-08-27 18:19:45,104 °C
2024-08-27 18:27:15,104 °C
2024-08-27 18:27:17,104 °C
2024-08-27 18:27:18,104 °C
2024-08-27 18:27:19,104 °C
2024-08-27 18:27:26,104 °C
2024-08-27 18:27:27,104 °C
2024-08-27 18:27:32,104 °C
2024-08-27 18:27:33,104 °C
2024-08-27 18:27:35,104 °C
2024-08-27 18:27:38,104 °C
2024-08-27 18:27:40,104 °C
2024-08-27 18:27:41,104 °C
2024-08-27 18:27:42,104 °C
2024-08-27 18:27:45,104 °C
2024-08-27 18:27:47,104 °C
2024-08-27 18:28:13,104 °C
2024-08-27 18:28:14,104 °C
2024-08-27 18:28:48,104 °C
2024-08-27 18:28:49,104 °C
2024-08-27 18:28:55,104 °C
2024-08-27 18:28:58,104 °C
2024-08-27 18:29:00,104 °C
2024-08-27 18:29:01,104 °C
2024-08-27 18:29:05,104 °C
2024-08-27 18:29:07,104 °C
2024-08-27 18:29:10,104 °C
2024-08-27 18:29:12,104 °C
2024-08-27 18:29:13,104 °C
2024-08-27 18:29:17,104 °C
2024-08-27 18:29:19,104 °C
2024-08-27 18:29:22,104 °C
2024-08-27 18:29:23,104 °C
2024-08-27 18:29:24,104 °C
2024-08-27 18:29:27,104 °C
2024-08-27 18:29:29,104 °C
2024-08-27 18:29:31,104 °C
2024-08-27 18:29:35,104 °C
2024-08-27 18:29:38,104 °C
2024-08-27 18:29:41,104 °C
2024-08-27 18:29:42,104 °C
2024-08-27 18:29:46,104 °C
2024-08-27 18:29:48,104 °C
2024-08-27 18:29:51,104 °C
2024-08-27 18:29:52,104 °C
2024-08-27 18:29:56,104 °C
2024-08-27 18:29:57,104 °C
2024-08-27 18:30:00,104 °C
2024-08-27 18:30:01,104 °C
2024-08-27 18:30:05,104 °C
2024-08-27 18:30:06,104 °C
2024-08-27 18:30:08,104 °C
2024-08-27 18:30:10,104 °C
2024-08-27 18:30:20,104 °C
2024-08-27 18:30:21,104 °C
2024-08-27 18:30:32,104 °C
2024-08-27 18:30:33,104 °C
2024-08-27 18:38:16,103 °C
2024-08-27 18:38:17,104 °C
2024-08-27 18:38:21,103 °C
2024-08-27 18:39:58,103 °C
2024-08-27 18:39:59,103 °C
2024-08-27 18:40:01,103 °C
2024-08-27 18:43:44,103 °C
2024-08-27 18:43:45,103 °C
2024-08-27 18:43:59,103 °C
2024-08-27 18:44:00,103 °C
2024-08-27 18:44:14,103 °C
2024-08-27 18:44:17,103 °C
2024-08-27 18:44:23,103 °C
2024-08-27 18:44:24,103 °C
2024-08-27 18:44:27,103 °C
2024-08-27 18:44:28,103 °C
2024-08-27 18:44:30,103 °C
2024-08-27 18:44:33,103 °C
2024-08-27 18:44:34,103 °C
2024-08-27 18:44:35,103 °C
2024-08-27 18:44:37,103 °C
2024-08-27 18:44:38,103 °C
2024-08-27 18:44:39,103 °C
2024-08-27 18:44:42,103 °C
2024-08-27 18:44:43,103 °C
2024-08-27 18:44:44,103 °C
2024-08-27 18:44:46,103 °C
2024-08-27 18:44:50,103 °C
2024-08-27 18:44:53,103 °C
2024-08-27 18:44:57,103 °C
2024-08-27 18:44:58,103 °C
2024-08-27 18:44:59,103 °C
2024-08-27 18:45:00,103 °C
2024-08-27 18:45:02,103 °C
2024-08-27 18:45:03,103 °C
2024-08-27 18:45:13,103 °C
2024-08-27 18:45:14,103 °C
2024-08-27 18:45:21,103 °C
2024-08-27 18:45:23,103 °C
2024-08-27 18:45:25,103 °C
2024-08-27 18:45:26,103 °C
2024-08-27 18:45:29,103 °C
2024-08-27 18:45:30,103 °C
2024-08-27 18:46:03,102 °C
2024-08-27 18:46:04,103 °C
2024-08-27 18:46:24,102 °C
2024-08-27 18:46:26,103 °C
2024-08-27 18:46:30,102 °C
2024-08-27 18:50:20,102 °C
2024-08-27 18:51:07,101 °C
2024-08-27 18:51:21,101 °C
2024-08-27 18:52:15,101 °C
2024-08-27 18:52:16,100 °C
2024-08-27 18:52:17,100 °C
2024-08-27 18:52:18,100 °C
2024-08-27 18:52:21,100 °C
2024-08-27 18:53:30,99 °C
2024-08-27 18:53:36,99 °C
2024-08-27 18:54:01,99 °C
2024-08-27 18:54:29,99 °C
2024-08-27 18:54:43,98 °C
2024-08-27 18:54:44,99 °C
2024-08-27 18:54:45,98 °C
2024-08-27 18:55:02,98 °C
2024-08-27 18:55:59,97 °C
2024-08-27 18:56:20,97 °C
2024-08-27 18:57:17,96 °C
2024-08-27 18:57:47,96 °C
2024-08-27 18:58:41,95 °C
2024-08-27 18:59:08,95 °C
2024-08-27 19:00:14,94 °C
2024-08-27 19:00:16,95 °C
2024-08-27 19:00:17,94 °C
2024-08-27 19:00:32,94 °C
2024-08-27 19:01:58,93 °C
2024-08-27 19:02:11,93 °C
2024-08-27 19:02:12,93 °C
2024-08-27 19:02:16,93 °C
2024-08-27 19:03:55,92 °C
2024-08-27 19:03:57,93 °C
2024-08-27 19:04:00,92 °C
2024-08-27 19:06:19,91 °C
2024-08-27 19:09:20,90 °C
2024-08-27 19:09:22,91 °C
2024-08-27 19:09:23,90 °C
2024-08-27 19:09:25,91 °C
2024-08-27 19:09:27,90 °C
2024-08-27 19:13:35,89 °C
2024-08-27 19:13:36,90 °C
2024-08-27 19:13:37,89 °C
2024-08-27 19:13:38,90 °C
2024-08-27 19:13:42,89 °C
2024-08-27 19:20:53,88 °C
2024-08-27 19:20:55,89 °C
2024-08-27 19:20:57,88 °C
2024-08-27 19:23:06,88 °C
2024-08-27 19:23:07,88 °C
2024-08-27 19:23:08,88 °C
2024-08-27 19:23:09,88 °C
2024-08-27 19:23:12,88 °C
2024-08-27 19:23:13,88 °C
2024-08-27 19:23:15,88 °C
2024-08-27 19:23:17,88 °C
2024-08-27 19:23:19,88 °C
2024-08-27 19:23:21,88 °C
2024-08-27 19:23:22,88 °C
2024-08-27 19:23:23,88 °C
2024-08-27 19:23:36,88 °C
2024-08-27 19:23:37,88 °C
2024-08-27 19:23:42,88 °C
2024-08-27 19:43:25,87 °C
2024-08-27 19:43:26,88 °C
2024-08-27 19:43:36,87 °C
2024-08-27 19:43:37,88 °C
2024-08-27 19:43:40,87 °C
2024-08-27 19:43:44,88 °C
2024-08-27 19:43:45,87 °C
2024-08-27 19:43:47,88 °C
2024-08-27 19:43:56,87 °C
2024-08-27 19:43:57,88 °C
2024-08-27 19:43:58,87 °C
2024-08-27 19:44:01,88 °C
2024-08-27 19:44:08,87 °C
2024-08-27 19:44:10,88 °C
2024-08-27 19:44:11,87 °C
2024-08-27 19:44:12,88 °C
2024-08-27 19:44:13,87 °C
2024-08-27 19:44:15,88 °C
2024-08-27 19:44:20,87 °C
2024-08-27 19:44:22,88 °C
2024-08-27 19:44:25,87 °C
2024-08-27 19:44:26,88 °C
2024-08-27 19:44:31,87 °C
2024-08-27 19:44:32,88 °C
2024-08-27 19:44:36,87 °C
2024-08-27 19:44:39,88 °C
2024-08-27 19:44:44,87 °C
2024-08-27 19:44:45,88 °C
2024-08-27 19:44:49,87 °C
2024-08-27 19:44:50,88 °C
2024-08-27 19:44:52,87 °C
2024-08-27 19:45:02,88 °C
2024-08-27 19:45:03,87 °C
2024-08-27 19:45:06,88 °C
2024-08-27 19:45:07,87 °C
2024-08-27 19:45:11,88 °C
2024-08-27 19:45:13,87 °C
2024-08-27 19:45:28,88 °C
2024-08-27 19:45:30,87 °C
2024-08-27 19:45:31,88 °C
2024-08-27 19:45:32,87 °C
2024-08-27 19:45:45,88 °C
2024-08-27 19:45:46,87 °C
2024-08-27 19:45:49,88 °C
2024-08-27 19:45:50,87 °C
2024-08-27 20:02:23,87 °C
2024-08-27 20:02:25,87 °C
2024-08-27 20:02:32,87 °C
2024-08-27 20:02:33,87 °C
2024-08-27 20:02:43,87 °C
2024-08-27 20:02:45,87 °C
2024-08-27 20:02:50,87 °C
2024-08-27 20:02:54,87 °C
2024-08-27 20:02:55,87 °C
2024-08-27 20:02:58,87 °C
2024-08-27 20:03:03,87 °C
2024-08-27 20:03:04,87 °C
2024-08-27 20:03:08,87 °C
2024-08-27 20:03:09,87 °C
2024-08-27 20:03:10,87 °C
2024-08-27 20:03:12,87 °C
2024-08-27 20:03:13,87 °C
2024-08-27 20:03:14,87 °C
2024-08-27 20:03:15,87 °C
2024-08-27 20:03:19,87 °C
2024-08-27 20:03:25,87 °C
2024-08-27 20:03:28,87 °C
2024-08-27 20:03:30,87 °C
2024-08-27 20:03:31,87 °C
2024-08-27 20:03:33,87 °C
2024-08-27 20:03:38,87 °C
2024-08-27 20:03:39,87 °C
2024-08-27 20:03:40,87 °C
2024-08-27 20:03:41,87 °C
2024-08-27 20:03:47,87 °C
2024-08-27 20:03:50,87 °C
2024-08-27 20:03:51,87 °C
2024-08-27 20:03:54,87 °C
2024-08-27 20:04:03,87 °C
2024-08-27 20:04:04,87 °C
2024-08-27 20:04:21,87 °C
2024-08-27 20:04:22,87 °C
2024-08-27 20:04:25,87 °C
2024-08-27 20:04:26,87 °C
2024-08-27 20:04:35,87 °C
2024-08-27 20:04:36,87 °C
2024-08-27 20:14:09,87 °C
2024-08-27 20:14:10,87 °C
2024-08-27 20:14:11,87 °C
2024-08-27 20:14:13,87 °C
2024-08-27 20:14:14,87 °C
2024-08-27 20:14:15,87 °C
2024-08-27 20:14:16,87 °C
2024-08-27 20:14:19,87 °C
2024-08-27 20:14:20,87 °C
2024-08-27 20:14:21,87 °C
2024-08-27 20:14:30,87 °C
2024-08-27 20:14:37,88 °C
2024-08-27 20:14:45,88 °C
2024-08-27 20:14:47,88 °C
2024-08-27 20:15:11,88 °C
2024-08-27 20:15:14,88 °C
2024-08-27 20:15:22,88 °C
2024-08-27 20:15:33,89 °C
2024-08-27 20:15:44,90 °C
2024-08-27 20:15:52,91 °C
2024-08-27 20:15:54,91 °C
2024-08-27 20:16:03,91 °C
2024-08-27 20:16:04,91 °C
2024-08-27 20:16:05,91 °C
2024-08-27 20:16:22,91 °C
2024-08-27 20:16:28,91 °C
2024-08-27 20:16:30,90 °C
2024-08-27 20:16:55,89 °C
2024-08-27 20:18:33,88 °C
2024-08-27 20:18:34,89 °C
2024-08-27 20:18:36,88 °C
2024-08-27 20:18:39,89 °C
2024-08-27 20:18:41,88 °C
2024-08-27 20:20:26,88 °C
2024-08-27 20:24:08,87 °C
2024-08-27 20:24:09,88 °C
2024-08-27 20:24:13,87 °C
2024-08-27 20:24:14,88 °C
2024-08-27 20:24:17,87 °C
2024-08-27 20:24:18,88 °C
2024-08-27 20:24:19,87 °C
2024-08-27 20:28:19,87 °C
2024-08-27 20:31:29,86 °C
2024-08-27 20:31:30,87 °C
2024-08-27 20:31:32,86 °C
2024-08-27 20:36:58,86 °C
2024-08-27 20:36:59,86 °C
2024-08-27 20:37:19,86 °C
2024-08-27 20:37:20,86 °C
2024-08-27 20:37:24,86 °C
2024-08-27 20:37:25,86 °C
2024-08-27 20:37:26,86 °C
2024-08-27 20:37:44,86 °C
2024-08-27 20:37:45,86 °C
2024-08-27 20:37:49,86 °C
2024-08-27 20:37:50,86 °C
2024-08-27 20:37:55,86 °C
2024-08-27 20:37:57,86 °C
2024-08-27 20:38:00,86 °C
2024-08-27 20:38:03,86 °C
2024-08-27 20:38:04,86 °C
2024-08-27 20:38:07,86 °C
2024-08-27 20:38:08,86 °C
2024-08-27 20:38:09,86 °C
2024-08-27 20:38:12,86 °C
2024-08-27 20:38:20,86 °C
2024-08-27 20:38:22,86 °C
2024-08-27 20:38:36,86 °C
2024-08-27 20:38:38,86 °C
2024-08-27 20:38:43,86 °C
2024-08-27 20:38:44,86 °C
2024-08-27 20:38:53,86 °C
2024-08-27 20:38:54,86 °C
2024-08-27 20:39:01,86 °C
2024-08-27 20:39:03,86 °C
2024-08-27 20:39:05,86 °C
2024-08-27 20:39:06,86 °C
2024-08-27 20:39:12,86 °C
2024-08-27 20:39:13,86 °C
2024-08-27 20:39:23,86 °C
2024-08-27 20:39:24,86 °C
2024-08-27 20:39:33,86 °C
2024-08-27 20:39:34,86 °C
2024-08-27 20:39:36,86 °C
2024-08-27 20:39:37,86 °C
2024-08-27 20:39:52,86 °C
2024-08-27 20:39:53,86 °C
2024-08-27 20:40:03,86 °C
2024-08-27 20:40:04,86 °C
2024-08-27 20:42:12,85 °C
2024-08-27 20:42:13,86 °C
2024-08-27 20:42:22,85 °C
2024-08-27 20:42:26,86 °C
2024-08-27 20:42:28,85 °C
2024-08-27 20:42:29,86 °C
2024-08-27 20:42:32,85 °C
2024-08-27 20:42:33,86 °C
2024-08-27 20:42:35,85 °C
2024-08-27 20:42:36,86 °C
2024-08-27 20:42:38,85 °C
2024-08-27 20:42:40,86 °C
2024-08-27 20:42:41,85 °C
2024-08-27 20:42:42,86 °C
2024-08-27 20:42:43,85 °C
2024-08-27 20:42:45,86 °C
2024-08-27 20:42:47,85 °C
2024-08-27 20:42:52,86 °C
2024-08-27 20:42:54,85 °C
2024-08-27 20:43:00,86 °C
2024-08-27 20:43:01,85 °C
2024-08-27 21:01:40,84 °C
2024-08-27 21:01:41,85 °C
2024-08-27 21:01:54,84 °C
2024-08-27 21:01:55,85 °C
2024-08-27 21:02:04,84 °C
2024-08-27 21:02:05,85 °C
2024-08-27 21:02:14,84 °C
2024-08-27 21:02:18,85 °C
2024-08-27 21:02:19,84 °C
2024-08-27 21:02:23,85 °C
2024-08-27 21:02:24,84 °C
2024-08-27 21:02:37,85 °C
2024-08-27 21:02:38,84 °C
2024-08-27 21:03:43,84 °C
2024-08-27 21:03:45,84 °C
2024-08-27 21:03:54,84 °C
2024-08-27 21:03:55,84 °C
2024-08-27 21:03:57,84 °C
2024-08-27 21:03:58,84 °C
2024-08-27 21:03:59,84 °C
2024-08-27 21:04:02,84 °C
2024-08-27 21:04:09,84 °C
2024-08-27 21:04:12,84 °C
2024-08-27 21:04:13,84 °C
2024-08-27 21:04:15,84 °C
2024-08-27 21:04:16,84 °C
2024-08-27 21:04:17,84 °C
2024-08-27 21:04:20,84 °C
2024-08-27 21:25:39,83 °C
2024-08-27 21:25:40,84 °C
2024-08-27 21:25:44,83 °C
2024-08-27 21:25:45,84 °C
2024-08-27 21:25:52,83 °C
2024-08-27 21:25:54,84 °C
2024-08-27 21:25:58,83 °C
2024-08-27 21:25:59,84 °C
2024-08-27 21:26:04,83 °C
2024-08-27 21:26:08,84 °C
2024-08-27 21:26:09,83 °C
2024-08-27 21:26:14,84 °C
2024-08-27 21:26:17,83 °C
2024-08-27 21:26:21,84 °C
2024-08-27 21:26:22,83 °C
2024-08-27 21:28:45,83 °C
2024-08-27 21:35:53,83 °C
2024-08-27 21:36:06,83 °C
2024-08-27 21:36:07,84 °C
2024-08-27 21:36:25,85 °C
2024-08-27 21:36:37,86 °C
2024-08-27 21:36:46,87 °C
2024-08-27 21:36:51,87 °C
2024-08-27 21:37:01,88 °C
2024-08-27 21:37:27,89 °C
2024-08-27 21:37:33,89 °C
2024-08-27 21:37:37,89 °C
2024-08-27 21:37:38,89 °C
2024-08-27 21:37:40,89 °C
2024-08-27 21:38:05,89 °C
2024-08-27 21:38:11,90 °C
2024-08-27 21:38:12,89 °C
2024-08-27 21:38:13,90 °C
2024-08-27 21:38:28,90 °C
2024-08-27 21:38:30,90 °C
2024-08-27 21:38:37,90 °C
2024-08-27 21:38:38,90 °C
2024-08-27 21:39:09,90 °C
2024-08-27 21:39:23,91 °C
2024-08-27 21:39:48,91 °C
2024-08-27 21:40:30,91 °C
2024-08-27 21:41:10,92 °C
2024-08-27 21:41:16,92 °C
2024-08-27 21:42:08,92 °C
2024-08-27 21:43:09,92 °C
2024-08-27 21:43:29,93 °C
2024-08-27 21:43:32,92 °C
2024-08-27 21:43:33,93 °C
2024-08-27 21:45:03,93 °C
2024-08-27 21:45:51,93 °C
2024-08-27 21:45:55,92 °C
2024-08-27 21:46:24,92 °C
2024-08-27 21:47:03,91 °C
2024-08-27 21:47:54,91 °C
2024-08-27 21:48:32,90 °C
2024-08-27 21:48:43,90 °C
2024-08-27 21:49:14,90 °C
2024-08-27 21:49:54,90 °C
2024-08-27 21:50:09,89 °C
2024-08-27 21:50:35,89 °C
2024-08-27 21:50:36,89 °C
2024-08-27 21:50:38,89 °C
2024-08-27 21:51:40,89 °C
2024-08-27 21:51:45,88 °C
2024-08-27 21:53:27,87 °C
2024-08-27 21:55:17,86 °C
2024-08-27 21:55:34,86 °C
2024-08-27 21:55:47,86 °C
2024-08-27 21:55:48,86 °C
2024-08-27 21:57:12,85 °C
2024-08-27 21:57:16,86 °C
2024-08-27 21:57:18,85 °C
2024-08-27 21:59:33,84 °C
2024-08-27 22:02:09,84 °C
2024-08-27 22:02:10,84 °C
2024-08-27 22:02:13,84 °C
2024-08-27 22:02:14,84 °C
2024-08-27 22:02:18,83 °C
2024-08-27 22:02:21,84 °C
2024-08-27 22:02:22,83 °C
2024-08-27 22:02:41,83 °C
2024-08-27 22:02:43,83 °C
2024-08-27 22:02:44,83 °C
2024-08-27 22:02:45,83 °C
2024-08-27 22:02:46,83 °C
2024-08-27 22:02:49,83 °C
2024-08-27 22:02:50,83 °C
2024-08-27 22:02:57,83 °C
2024-08-27 22:03:13,83 °C
2024-08-27 22:03:16,83 °C
2024-08-27 22:03:17,83 °C
2024-08-27 22:03:22,83 °C
2024-08-27 22:03:26,83 °C
2024-08-27 22:03:44,83 °C
2024-08-27 22:03:45,83 °C
2024-08-27 22:03:47,83 °C
2024-08-27 22:03:52,83 °C
2024-08-27 22:03:56,83 °C
2024-08-27 22:04:02,83 °C
2024-08-27 22:04:12,83 °C
2024-08-27 22:04:29,83 °C
2024-08-27 22:04:30,83 °C
2024-08-27 22:04:32,83 °C
2024-08-27 22:04:33,83 °C
2024-08-27 22:04:34,83 °C
2024-08-27 22:04:35,83 °C
2024-08-27 22:04:39,83 °C
2024-08-27 22:04:40,83 °C
2024-08-27 22:04:51,83 °C
2024-08-27 22:05:07,83 °C
2024-08-27 22:05:19,83 °C
2024-08-27 22:05:50,83 °C
2024-08-27 22:05:59,83 °C
2024-08-27 22:06:31,83 °C
2024-08-27 22:06:32,83 °C
2024-08-27 22:06:34,83 °C
2024-08-27 22:06:35,83 °C
2024-08-27 22:06:36,83 °C
2024-08-27 22:06:40,83 °C
2024-08-27 22:06:43,83 °C
2024-08-27 22:06:53,83 °C
2024-08-27 22:07:13,83 °C
2024-08-27 22:07:14,82 °C
2024-08-27 22:07:15,83 °C
2024-08-27 22:07:19,82 °C
2024-08-27 22:07:20,83 °C
2024-08-27 22:07:23,83 °C
2024-08-27 22:07:40,82 °C
2024-08-27 22:07:54,82 °C
2024-08-27 22:07:55,82 °C
2024-08-27 22:08:05,82 °C
2024-08-27 22:08:12,83 °C
2024-08-27 22:08:13,82 °C
2024-08-27 22:08:30,82 °C
2024-08-27 22:08:37,82 °C
2024-08-27 22:08:38,82 °C
2024-08-27 22:08:45,82 °C
2024-08-27 22:08:46,82 °C
2024-08-27 22:08:47,82 °C
2024-08-27 22:08:52,82 °C
2024-08-27 22:08:54,82 °C
2024-08-27 22:11:07,82 °C
2024-08-27 22:11:23,81 °C
2024-08-27 22:11:25,81 °C
2024-08-27 22:11:26,81 °C
2024-08-27 22:11:29,81 °C
2024-08-27 22:11:30,81 °C
2024-08-27 22:11:31,81 °C
2024-08-27 22:11:33,81 °C
2024-08-27 22:11:36,81 °C
2024-08-27 22:11:39,81 °C
2024-08-27 22:11:44,81 °C
2024-08-27 22:11:46,81 °C
2024-08-27 22:11:49,81 °C
2024-08-27 22:11:50,81 °C
2024-08-27 22:11:51,81 °C
2024-08-27 22:11:54,81 °C
2024-08-27 22:12:45,81 °C
2024-08-27 22:12:46,81 °C
2024-08-27 22:12:49,81 °C
2024-08-27 22:12:57,81 °C
2024-08-27 22:12:58,81 °C
2024-08-27 22:13:08,81 °C
2024-08-27 22:13:46,81 °C
2024-08-27 22:13:48,81 °C
2024-08-27 22:13:49,81 °C
2024-08-27 22:13:50,81 °C
2024-08-27 22:13:51,81 °C
2024-08-27 22:13:54,81 °C
2024-08-27 22:14:01,81 °C
2024-08-27 22:14:15,81 °C
2024-08-27 22:14:23,81 °C
2024-08-27 22:14:31,81 °C
2024-08-27 22:15:01,81 °C
2024-08-27 22:15:03,81 °C
2024-08-27 22:15:05,81 °C
2024-08-27 22:15:07,81 °C
2024-08-27 22:15:09,81 °C
2024-08-27 22:15:13,81 °C
2024-08-27 22:15:14,81 °C
2024-08-27 22:15:15,81 °C
2024-08-27 22:15:18,81 °C
2024-08-27 22:15:21,81 °C
2024-08-27 22:15:22,81 °C
2024-08-27 22:15:23,81 °C
2024-08-27 22:15:27,81 °C
2024-08-27 22:15:28,81 °C
2024-08-27 22:15:31,81 °C
2024-08-27 22:15:37,81 °C
2024-08-27 22:15:38,81 °C
2024-08-27 22:15:42,81 °C
2024-08-27 22:15:43,81 °C
2024-08-27 22:15:47,81 °C
2024-08-27 22:15:48,81 °C
2024-08-27 22:15:50,81 °C
2024-08-27 22:15:51,81 °C
2024-08-27 22:15:52,81 °C
2024-08-27 22:15:54,81 °C
2024-08-27 22:15:55,81 °C
2024-08-27 22:15:56,81 °C
2024-08-27 22:15:57,81 °C
2024-08-27 22:16:00,81 °C
2024-08-27 22:16:04,81 °C
2024-08-27 22:16:06,81 °C
2024-08-27 22:16:11,81 °C
2024-08-27 22:16:13,81 °C
2024-08-27 22:16:17,81 °C
2024-08-27 22:16:18,81 °C
2024-08-27 22:16:19,81 °C
2024-08-27 22:16:24,81 °C
2024-08-27 22:16:30,81 °C
2024-08-27 22:16:32,80 °C
2024-08-27 22:16:33,80 °C
2024-08-27 22:16:35,80 °C
2024-08-27 22:16:38,80 °C
2024-08-27 22:16:39,80 °C
2024-08-27 22:16:40,80 °C
2024-08-27 22:16:43,80 °C
2024-08-27 22:16:46,80 °C
2024-08-27 22:16:48,81 °C
2024-08-27 22:16:51,80 °C
2024-08-27 22:16:52,81 °C
2024-08-27 22:16:57,80 °C
2024-08-27 22:16:58,80 °C
2024-08-27 22:17:11,80 °C
2024-08-27 22:17:12,80 °C
2024-08-27 22:17:20,80 °C
2024-08-27 22:17:23,80 °C
2024-08-27 22:17:25,80 °C
2024-08-27 22:17:26,80 °C
2024-08-27 22:17:28,80 °C
2024-08-27 22:17:31,80 °C
2024-08-27 22:17:32,80 °C
2024-08-27 22:17:35,80 °C
2024-08-27 22:17:40,80 °C
2024-08-27 22:17:41,80 °C
2024-08-27 22:17:47,80 °C
2024-08-27 22:17:49,80 °C
2024-08-27 22:17:50,80 °C
2024-08-27 22:17:51,80 °C
2024-08-27 22:17:52,80 °C
2024-08-27 22:17:54,80 °C
2024-08-27 22:17:57,80 °C
2024-08-27 22:18:00,80 °C
2024-08-27 22:18:01,80 °C
2024-08-27 22:18:02,80 °C
2024-08-27 22:18:06,80 °C
2024-08-27 22:18:08,80 °C
2024-08-27 22:18:13,80 °C
2024-08-27 22:18:14,80 °C
2024-08-27 22:18:15,80 °C
2024-08-27 22:18:18,80 °C
2024-08-27 22:18:26,80 °C
2024-08-27 22:18:29,80 °C
2024-08-27 22:18:31,80 °C
2024-08-27 22:18:39,80 °C
2024-08-27 22:18:40,80 °C
2024-08-27 22:18:42,80 °C
2024-08-27 22:18:45,80 °C
2024-08-27 22:18:51,80 °C
2024-08-27 22:18:52,80 °C
2024-08-27 22:18:55,80 °C
2024-08-27 22:18:56,80 °C
2024-08-27 22:18:57,80 °C
2024-08-27 22:18:59,80 °C
2024-08-27 22:19:02,80 °C
2024-08-27 22:19:05,80 °C
2024-08-27 22:19:08,80 °C
2024-08-27 22:19:12,80 °C
2024-08-27 22:19:17,80 °C
2024-08-27 22:19:20,80 °C
2024-08-27 22:19:24,80 °C
2024-08-27 22:19:25,80 °C
2024-08-27 22:19:31,80 °C
2024-08-27 22:19:33,80 °C
2024-08-27 22:19:35,80 °C
2024-08-27 22:19:36,80 °C
2024-08-27 22:19:40,80 °C
2024-08-27 22:19:41,80 °C
2024-08-27 22:19:44,80 °C
2024-08-27 22:19:45,80 °C
2024-08-27 22:19:48,80 °C
2024-08-27 22:19:50,80 °C
2024-08-27 22:19:52,80 °C
2024-08-27 22:19:53,80 °C
2024-08-27 22:19:54,80 °C
2024-08-27 22:19:55,80 °C
2024-08-27 22:19:57,80 °C
2024-08-27 22:19:58,80 °C
2024-08-27 22:20:30,79 °C
2024-08-27 22:20:32,80 °C
2024-08-27 22:20:34,79 °C
2024-08-27 22:20:36,80 °C
2024-08-27 22:20:37,79 °C
2024-08-27 22:22:10,79 °C
2024-08-27 22:22:11,79 °C
2024-08-27 22:22:12,79 °C
2024-08-27 22:22:14,79 °C
2024-08-27 22:22:15,79 °C
2024-08-27 22:22:19,79 °C
2024-08-27 22:22:20,79 °C
2024-08-27 22:22:29,79 °C
2024-08-27 22:22:53,79 °C
2024-08-27 22:24:37,78 °C
2024-08-27 22:24:39,79 °C
2024-08-27 22:24:40,78 °C
2024-08-27 22:24:43,78 °C
2024-08-27 22:24:47,78 °C
2024-08-27 22:24:48,78 °C
2024-08-27 22:24:56,78 °C
2024-08-27 22:24:57,79 °C
2024-08-27 22:24:59,78 °C
